xf,lnx,lnq
2.03698490497573,-17.400000000000002,7.3
2.0333792413141354,-17.400000000000002,7.8
2.0300446744552127,-17.400000000000002,8.3
2.026951739672588,-17.400000000000002,8.8
2.02407509223858,-17.400000000000002,9.3
2.0213928118633833,-17.400000000000002,9.8
2.044210089476829,-17.200000000000003,0.3
2.025761512812569,-17.200000000000003,0.8
2.0102059611913816,-17.200000000000003,1.3
1.9969201580332165,-17.200000000000003,1.8
1.9854451936006758,-17.200000000000003,2.3
1.9754366405989296,-17.200000000000003,2.8
1.9666314528430564,-17.200000000000003,3.3
1.9588255391638651,-17.200000000000003,3.8
1.9518582686479005,-17.200000000000003,4.3
1.945601566223361,-17.200000000000003,4.8
1.9399521059742613,-17.200000000000003,5.3
1.9348256323822173,-17.200000000000003,5.8
1.9301527679290098,-17.200000000000003,6.3
1.9258758753064558,-17.200000000000003,6.8
1.921946678933848,-17.200000000000003,7.3
1.9183244407020172,-17.200000000000003,7.8
1.914974545454815,-17.200000000000003,8.3
1.9118673930219598,-17.200000000000003,8.8
1.9089775221707352,-17.200000000000003,9.3
1.9062829118478106,-17.200000000000003,9.8
1.9343160136085236,-17.000000000000004,0.3
1.9157780991919369,-17.000000000000004,0.8
1.9001472193737108,-17.000000000000004,1.3
1.8867970793393951,-17.000000000000004,1.8
1.8752665470682568,-17.000000000000004,2.3
1.865209527366586,-17.000000000000004,2.8
1.8563617002408992,-17.000000000000004,3.3
1.848517986204767,-17.000000000000004,3.8
1.8415169764850101,-17.000000000000004,4.3
1.835229975802683,-17.000000000000004,4.8
1.829553157883141,-17.000000000000004,5.3
1.8244018591982774,-17.000000000000004,5.8
1.8197063662672872,-17.000000000000004,6.3
1.815408762671697,-17.000000000000004,6.8
1.811460539054941,-17.000000000000004,7.3
1.8078207600324077,-17.000000000000004,7.8
1.8044546428230803,-17.000000000000004,8.3
1.8013324439170182,-17.000000000000004,8.8
1.7984285787847676,-17.000000000000004,9.3
1.7957209197354276,-17.000000000000004,9.8
1.828833600874118,-16.800000000000004,0.3
1.8102010428714808,-16.800000000000004,0.8
1.7944903610601135,-16.800000000000004,1.3
1.7810720631360413,-16.800000000000004,1.8
1.769482662812182,-16.800000000000004,2.3
1.759374297938225,-16.800000000000004,2.8
1.7504812990597127,-16.800000000000004,3.3
1.7425975396761024,-16.800000000000004,3.8
1.7355607869568384,-16.800000000000004,4.3
1.729241688581281,-16.800000000000004,4.8
1.723535888199463,-16.800000000000004,5.3
1.7183582900415626,-16.800000000000004,5.8
1.7136388247111274,-16.800000000000004,6.3
1.709319280102834,-16.800000000000004,6.8
1.705350899200138,-16.800000000000004,7.3
1.701692537626657,-16.800000000000004,7.8
1.6983092350211408,-16.800000000000004,8.3
1.6951710960209452,-16.800000000000004,8.8
1.692252405477198,-16.800000000000004,9.3
1.6895309227281432,-16.800000000000004,9.8
1.7275972150025671,-16.600000000000005,0.3
1.708864285133921,-16.600000000000005,0.8
1.6930689713332452,-16.600000000000005,1.3
1.6795783902797647,-16.600000000000005,1.8
1.6679265589286545,-16.600000000000005,2.3
1.6577637412283837,-16.600000000000005,2.8
1.6488228365877249,-16.600000000000005,3.3
1.640896608121749,-16.600000000000005,3.8
1.6338219490666521,-16.600000000000005,4.3
1.6274688102928114,-16.600000000000005,4.8
1.6217322732922574,-16.600000000000005,5.3
1.6165267838921307,-16.600000000000005,5.8
1.6117818952386225,-16.600000000000005,6.3
1.6074390816431836,-16.600000000000005,6.8
1.603449323439734,-16.600000000000005,7.3
1.5997712546109413,-16.600000000000005,7.8
1.5963697264673247,-16.600000000000005,8.3
1.593214682602687,-16.600000000000005,8.8
1.5902802693430282,-16.600000000000005,9.3
1.5875441262182055,-16.600000000000005,9.8
1.6304483985715583,-16.400000000000006,0.3
1.6116089039674302,-16.400000000000006,0.8
1.5957237364466565,-16.400000000000006,1.3
1.5821564124484504,-16.400000000000006,1.8
1.5704382981221445,-16.400000000000006,2.3
1.56021766789668,-16.400000000000006,2.8
1.551225901743984,-16.400000000000006,3.3
1.5432545838848504,-16.400000000000006,3.8
1.5361396797011952,-16.400000000000006,4.3
1.529750400261817,-16.400000000000006,4.8
1.5239812302160143,-16.400000000000006,5.3
1.5187461287047617,-16.400000000000006,5.8
1.5139742481280574,-16.400000000000006,6.3
1.5096067298662752,-16.400000000000006,6.8
1.5055942753985159,-16.400000000000006,7.3
1.5018952833914176,-16.400000000000006,7.8
1.4984744052075563,-16.400000000000006,8.3
1.4953014134609148,-16.400000000000006,8.8
1.4923503074054678,-16.400000000000006,9.3
1.4895985993705971,-16.400000000000006,9.8
1.5372356694635148,-16.200000000000006,0.3
1.518282905485827,-16.200000000000006,0.8
1.5023022309988754,-16.200000000000006,1.3
1.4886533356887819,-16.200000000000006,1.8
1.4768647681206604,-16.200000000000006,2.3
1.4665826880311017,-16.200000000000006,2.8
1.4575368603581418,-16.200000000000006,3.3
1.44951761625686,-16.200000000000006,3.8
1.4423599348779161,-16.200000000000006,4.3
1.4359322409430963,-16.200000000000006,4.8
1.4301283847079462,-16.200000000000006,5.3
1.4248618080068778,-16.200000000000006,5.8
1.420061237280306,-16.200000000000006,6.3
1.4156674600308006,-16.200000000000006,6.8
1.4116308813381857,-16.200000000000006,7.3
1.4079096497479004,-16.200000000000006,7.8
1.4044682040946324,-16.200000000000006,8.3
1.4012761352551597,-16.200000000000006,8.8
1.398307286158234,-16.200000000000006,9.3
1.395539033929802,-16.200000000000006,9.8
1.4478143357215125,-16.000000000000007,0.3
1.4287410330521033,-16.000000000000007,0.8
1.4126587222234686,-16.000000000000007,1.3
1.3989230205781058,-16.000000000000007,1.8
1.3870594782720724,-16.000000000000007,2.3
1.3767120046344474,-16.000000000000007,2.8
1.3676086459209214,-16.000000000000007,3.3
1.3595383998025352,-16.000000000000007,3.8
1.3523351959050718,-16.000000000000007,4.3
1.3458666221377062,-16.000000000000007,4.8
1.3400258536485783,-16.000000000000007,5.3
1.334725781766219,-16.000000000000007,5.8
1.3298946796345401,-16.000000000000007,6.3
1.3254729581674,-16.000000000000007,6.8
1.3214107070232521,-16.000000000000007,7.3
1.317665808574243,-16.000000000000007,7.8
1.314202475487714,-16.000000000000007,8.3
1.310990105239843,-16.000000000000007,8.8
1.308002374401632,-16.000000000000007,9.3
1.3052165162186085,-16.000000000000007,9.8
1.3620463296640377,-15.800000000000008,0.3
1.342844594855901,-15.800000000000008,0.8
1.3266539920543865,-15.800000000000008,1.3
1.3128257995819337,-15.800000000000008,1.8
1.300882372835452,-15.800000000000008,2.3
1.2904652233691176,-15.800000000000008,2.8
1.2813005662087815,-15.800000000000008,3.3
1.273175978218565,-15.800000000000008,3.8
1.265924270771492,-15.800000000000008,4.3
1.2594121401656566,-15.800000000000008,4.8
1.2535320422325475,-15.800000000000008,5.3
1.2481962817450705,-15.800000000000008,5.8
1.2433326488666228,-15.800000000000008,6.3
1.2388811532615307,-15.800000000000008,6.8
1.2347915485115841,-15.800000000000008,7.3
1.231021433385345,-15.800000000000008,7.8
1.2275347795722942,-15.800000000000008,8.3
1.2243007784832165,-15.800000000000008,8.8
1.2212929294374697,-15.800000000000008,9.3
1.218488312378187,-15.800000000000008,9.8
1.2798000623472845,-15.600000000000009,0.3
1.2604613109069862,-15.600000000000009,0.8
1.2441551778218436,-15.600000000000009,1.3
1.2302283123711213,-15.600000000000009,1.8
1.2181996616526587,-15.600000000000009,2.3
1.2077081791767887,-15.600000000000009,2.8
1.198478126338844,-15.600000000000009,3.3
1.1902955642283075,-15.600000000000009,3.8
1.1829921112206514,-15.600000000000009,4.3
1.1764335124069834,-15.600000000000009,4.8
1.170511456222517,-15.600000000000009,5.3
1.1651376216787468,-15.600000000000009,5.8
1.1602392836758022,-15.600000000000009,6.3
1.1557560238086788,-15.600000000000009,6.8
1.1516372371189072,-15.600000000000009,7.3
1.1478402198152025,-15.600000000000009,7.8
1.1443286865020568,-15.600000000000009,8.3
1.1410716087513095,-15.600000000000009,8.8
1.1380422967830501,-15.600000000000009,9.3
1.1352176669911782,-15.600000000000009,9.8
1.2009502997309731,-15.40000000000001,0.3
1.1814651806524035,-15.40000000000001,0.8
1.1650356326613722,-15.40000000000001,1.3
1.151003360074577,-15.40000000000001,1.8
1.1388836690838047,-15.40000000000001,2.3
1.1283127805761288,-15.40000000000001,2.8
1.1190128689864869,-15.40000000000001,3.3
1.1107683761822948,-15.40000000000001,3.8
1.1034096461226914,-15.40000000000001,4.3
1.0968014077745538,-15.40000000000001,4.8
1.090834529804146,-15.40000000000001,5.3
1.0854200227550663,-15.40000000000001,5.8
1.0804846110988842,-15.40000000000001,6.3
1.0759674191467172,-15.40000000000001,6.8
1.0718174589304548,-15.40000000000001,7.3
1.067991703450093,-15.40000000000001,7.8
1.0644535926797962,-15.40000000000001,8.3
1.0611718633490592,-15.40000000000001,8.8
1.0581196236731993,-15.40000000000001,9.3
1.0552736153351008,-15.40000000000001,9.8
1.1253780622149967,-15.20000000000001,0.3
1.1057363727108651,-15.20000000000001,0.8
1.0891748069830993,-15.20000000000001,1.3
1.0750297796894093,-15.20000000000001,1.8
1.0628127023204237,-15.20000000000001,2.3
1.0521568726581392,-15.20000000000001,2.8
1.042782232702229,-15.20000000000001,3.3
1.0344714922276128,-15.20000000000001,3.8
1.0270536319418926,-15.20000000000001,4.3
1.0203922938571703,-15.20000000000001,4.8
1.014377469727474,-15.20000000000001,5.3
1.0089194550318936,-15.20000000000001,5.8
1.0039443854449481,-15.20000000000001,6.3
0.9993908961181828,-15.20000000000001,6.8
0.9952075893755528,-15.20000000000001,7.3
0.991351092478562,-15.20000000000001,7.8
0.9877845516275068,-15.20000000000001,8.3
0.9844764523394796,-15.20000000000001,8.8
0.9813996867439658,-15.20000000000001,9.3
0.9785308096343268,-15.20000000000001,9.8
1.052970549577283,-15.00000000000001,0.3
1.0331611385510482,-15.00000000000001,0.8
1.016458152656159,-15.00000000000001,1.3
1.0021923401567263,-15.00000000000001,1.8
0.9898709404578545,-15.00000000000001,2.3
0.9791241200501022,-15.00000000000001,2.8
0.9696694295016888,-15.00000000000001,3.3
0.9612877231337404,-15.00000000000001,3.8
0.9538065213102365,-15.00000000000001,4.3
0.9470883016745368,-15.00000000000001,4.8
0.9410221166138979,-15.00000000000001,5.3
0.9355174956153207,-15.00000000000001,5.8
0.9304999436215784,-15.00000000000001,6.3
0.925907571786228,-15.00000000000001,6.8
0.9216885435454982,-15.00000000000001,7.3
0.9177991157985717,-15.00000000000001,7.8
0.9142021200490182,-15.00000000000001,8.3
0.9108657727099394,-15.00000000000001,8.8
0.9077627344351469,-15.00000000000001,9.3
0.9048693598180273,-15.00000000000001,9.8
0.9836210937664875,-14.800000000000011,0.3
0.9636317523285558,-14.800000000000011,0.8
0.9467770519215766,-14.800000000000011,1.3
0.9323816619444083,-14.800000000000011,1.8
0.919948346019579,-14.800000000000011,2.3
0.9091039114112915,-14.800000000000011,2.8
0.8995633431777419,-14.800000000000011,3.3
0.8911055051229149,-14.800000000000011,3.8
0.8835563509649216,-14.800000000000011,4.3
0.876777109220926,-14.800000000000011,4.8
0.8706558245324412,-14.800000000000011,5.3
0.8651012046358053,-14.800000000000011,5.8
0.8600380778294272,-14.800000000000011,6.3
0.855403993125688,-14.800000000000011,6.8
0.8511466431253001,-14.800000000000011,7.3
0.8472218874054802,-14.800000000000011,7.8
0.8435922198654717,-14.800000000000011,8.3
0.840225568225599,-14.800000000000011,8.8
0.8370943448142796,-14.800000000000011,9.3
0.8341746894518436,-14.800000000000011,9.8
0.9172291424958736,-14.600000000000012,0.3
0.8970464795478448,-14.600000000000012,0.8
0.8800287734638135,-14.600000000000012,1.3
0.8654941623653558,-14.600000000000012,1.8
0.8529406009878404,-14.600000000000012,2.3
0.8419912873628461,-14.600000000000012,2.8
0.8323584501036352,-14.600000000000012,3.3
0.8238188143552725,-14.600000000000012,3.8
0.8161966505943208,-14.600000000000012,4.3
0.8093518452470754,-14.600000000000012,4.8
0.8031713602090751,-14.600000000000012,5.3
0.7975630203082176,-14.600000000000012,5.8
0.7924509268401283,-14.600000000000012,6.3
0.7877720248393496,-14.600000000000012,6.8
0.7834735010297273,-14.600000000000012,7.3
0.7795107880963157,-14.600000000000012,7.8
0.7758460172082471,-14.600000000000012,8.3
0.7724468059074667,-14.600000000000012,8.8
0.769285299715686,-14.600000000000012,9.3
0.7663374076959601,-14.600000000000012,9.8
0.8537002771566706,-14.400000000000013,0.3
0.8333095777393675,-14.400000000000013,0.8
0.8161164585545979,-14.400000000000013,1.3
0.8014320293086052,-14.400000000000013,1.8
0.7887490698138779,-14.400000000000013,2.3
0.7776868941471706,-14.400000000000013,2.8
0.7679547646658351,-14.400000000000013,3.3
0.7593271050687587,-14.400000000000013,3.8
0.7516263744684786,-14.400000000000013,4.3
0.7447110150451444,-14.400000000000013,4.8
0.738466823533473,-14.400000000000013,5.3
0.7328006746490106,-14.400000000000013,5.8
0.7276358873476823,-14.400000000000013,6.3
0.7229087567135053,-14.400000000000013,6.8
0.7185659250878755,-14.400000000000013,7.3
0.7145623657701419,-14.400000000000013,7.8
0.7108598195895752,-14.400000000000013,8.3
0.707425570300044,-14.400000000000013,8.8
0.7042314763081587,-14.400000000000013,9.3
0.7012531983552603,-14.400000000000013,9.8
0.792946269229897,-14.200000000000014,0.3
0.7723313329471915,-14.200000000000014,0.8
0.7549491407407671,-14.200000000000014,1.3
0.7401032265786882,-14.200000000000014,1.8
0.727280792364486,-14.200000000000014,2.3
0.7160969657653968,-14.200000000000014,2.8
0.7062578118920126,-14.200000000000014,3.3
0.6975352737768326,-14.200000000000014,3.8
0.6897498581122605,-14.200000000000014,4.3
0.682758450364713,-14.200000000000014,4.8
0.6764455913736731,-14.200000000000014,5.3
0.6707171317543628,-14.200000000000014,5.8
0.6654955471999724,-14.200000000000014,6.3
0.6607164322304833,-14.200000000000014,6.8
0.65632584241222,-14.200000000000014,7.3
0.6522782558851452,-14.200000000000014,7.8
0.6485349927417836,-14.200000000000014,8.3
0.6450629769548932,-14.200000000000014,8.8
0.6418337574575075,-14.200000000000014,9.3
0.6388227273317293,-14.200000000000014,9.8
0.7348851801333196,-14.000000000000014,0.3
0.7140281365160137,-14.000000000000014,0.8
0.696441803187497,-14.000000000000014,1.3
0.6814215346321664,-14.000000000000014,1.8
0.6684485103153259,-14.000000000000014,2.3
0.6571333378604258,-14.000000000000014,2.8
0.6471786303279692,-14.000000000000014,3.3
0.6383536523883309,-14.000000000000014,3.8
0.6304768027164225,-14.000000000000014,4.3
0.6234032860032372,-14.000000000000014,4.8
0.617016287104944,-14.000000000000014,5.3
0.611220550921167,-14.000000000000014,5.8
0.6059376426788681,-14.000000000000014,6.3
0.6011024005028165,-14.000000000000014,6.8
0.5966602464214557,-14.000000000000014,7.3
0.5925651239538279,-14.000000000000014,7.8
0.5887778989252621,-14.000000000000014,8.3
0.5852651068547914,-14.000000000000014,8.8
0.5819979625384963,-14.000000000000014,9.3
0.5789515700682433,-14.000000000000014,9.8
0.6794415102998592,-13.800000000000015,0.3
0.6583226074533066,-13.800000000000015,0.8
0.6405154785137164,-13.800000000000015,1.3
0.6253066311732451,-13.800000000000015,1.8
0.6121707311290998,-13.800000000000015,2.3
0.6007134972012413,-13.800000000000015,2.8
0.5906338087707412,-13.800000000000015,3.3
0.5816980336364579,-13.800000000000015,3.8
0.573722290476967,-13.800000000000015,4.3
0.5665599660847758,-13.800000000000015,4.8
0.5600927787072623,-13.800000000000015,5.3
0.5542242773206192,-13.800000000000015,5.8
0.5488750424068183,-13.800000000000015,6.3
0.5439790939862639,-13.800000000000015,6.8
0.5394811688634609,-13.800000000000015,7.3
0.5353346323204387,-13.800000000000015,7.8
0.5314998588547524,-13.800000000000015,8.3
0.5279429638404054,-13.800000000000015,8.8
0.5246348006765593,-13.800000000000015,9.3
0.5215501608880919,-13.800000000000015,9.8
0.6265464042438005,-13.600000000000016,0.3
0.6051437665209152,-13.600000000000016,0.8
0.5870973967663908,-13.600000000000016,1.3
0.5716842168215857,-13.600000000000016,1.8
0.558371834457235,-13.600000000000016,2.3
0.54676067128053,-13.600000000000016,2.8
0.5365455610825696,-13.600000000000016,3.3
0.527489732786856,-13.600000000000016,3.8
0.5194068346053706,-13.600000000000016,4.3
0.5121482835654014,-13.600000000000016,4.8
0.505594208785445,-13.600000000000016,5.3
0.49964686341115283,-13.600000000000016,5.8
0.4942257609141838,-13.600000000000016,6.3
0.4892640348663666,-13.600000000000016,6.8
0.484705679604851,-13.600000000000016,7.3
0.4805034338688945,-13.600000000000016,7.8
0.4766171397828918,-13.600000000000016,8.3
0.4730124574770196,-13.600000000000016,8.8
0.4696598487625214,-13.600000000000016,9.3
0.4665337664855276,-13.600000000000016,9.8
0.576137919418592,-13.400000000000016,0.3
0.5544272691688283,-13.400000000000016,0.8
0.53612118806372,-13.400000000000016,1.3
0.5204861918846964,-13.400000000000016,1.8
0.506982226567632,-13.400000000000016,2.3
0.4952039632532541,-13.400000000000016,2.8
0.48484184398355445,-13.400000000000016,3.3
0.47565569023018206,-13.400000000000016,3.8
0.4674564683541309,-13.400000000000016,4.3
0.4600934570753705,-13.400000000000016,4.8
0.4534450604103988,-13.400000000000016,5.3
0.4474121247971521,-13.400000000000016,5.8
0.4419130053987068,-13.400000000000016,6.3
0.436879873489731,-13.400000000000016,6.8
0.43225591741112535,-13.400000000000016,7.3
0.4279931957495162,-13.400000000000016,7.8
0.4240509727038628,-13.400000000000016,8.3
0.4203944142077751,-13.400000000000016,8.8
0.41699355697853036,-13.400000000000016,9.3
0.41382248620461226,-13.400000000000016,9.8
0.528161367771987,-13.200000000000017,0.3
0.5061157054321168,-13.200000000000017,0.8
0.4875271473665248,-13.200000000000017,1.3
0.47165089112902847,-13.200000000000017,1.8
0.4579385492044674,-13.200000000000017,2.3
0.4459785381964285,-13.200000000000017,2.8
0.435456523428688,-13.200000000000017,3.3
0.4261286202328278,-13.200000000000017,3.8
0.41780287803489125,-13.200000000000017,4.3
0.4103262498091671,-13.200000000000017,4.8
0.40357526325227755,-13.200000000000017,5.3
0.39744923478616734,-13.200000000000017,5.8
0.3918652597310641,-13.200000000000017,6.3
0.38675446271205205,-13.200000000000017,6.8
0.3820591554222834,-13.200000000000017,7.3
0.3777306566753744,-13.200000000000017,7.8
0.373727602085433,-13.200000000000017,8.3
0.3700146200695391,-13.200000000000017,8.8
0.3665612849883917,-13.200000000000017,9.3
0.36334128214493044,-13.200000000000017,9.8
0.48256973999583286,-13.000000000000018,0.3
0.4601589759107054,-13.000000000000018,0.8
0.44126256975749656,-13.000000000000018,1.3
0.42512338429741203,-13.000000000000018,1.8
0.4111839500818124,-13.000000000000018,2.3
0.39902586741572965,-13.000000000000018,2.8
0.3883295958760171,-13.000000000000018,3.3
0.3788472117811983,-13.000000000000018,3.8
0.3703835856331146,-13.000000000000018,4.3
0.3627831357697471,-13.000000000000018,4.8
0.3559203450431243,-13.000000000000018,5.3
0.3496928624383273,-13.000000000000018,5.8
0.3440164102779022,-13.000000000000018,6.3
0.3388209725308171,-13.000000000000018,6.8
0.33404790550493413,-13.000000000000018,7.3
0.3296477217969438,-13.000000000000018,7.8
0.3255783719787342,-13.000000000000018,8.3
0.32180389867293435,-13.000000000000018,8.8
0.3182933723563568,-13.000000000000018,9.3
0.31502004253002913,-13.000000000000018,9.8
0.4393242234322552,-12.800000000000018,0.3
0.41651475383411074,-12.800000000000018,0.8
0.39728216542130257,-12.800000000000018,1.3
0.38085585087476237,-12.800000000000018,1.8
0.3666684229161119,-12.800000000000018,2.3
0.35429403818338523,-12.800000000000018,2.8
0.3434074713723734,-12.800000000000018,3.3
0.3337563880399568,-12.800000000000018,3.8
0.3251421871773057,-12.800000000000018,4.3
0.31740651919953455,-12.800000000000018,4.8
0.3104216339076844,-12.800000000000018,5.3
0.304083359379983,-12.800000000000018,5.8
0.2983059185713288,-12.800000000000018,6.3
0.2930180498091999,-12.800000000000018,6.8
0.288160066083021,-12.800000000000018,7.3
0.28368159956878647,-12.800000000000018,7.8
0.27953985274524706,-12.800000000000018,8.3
0.2756982285243761,-12.800000000000018,8.8
0.2721252471218991,-12.800000000000018,9.3
0.26879368212595733,-12.800000000000018,9.8
0.3983948252375775,-12.60000000000002,0.3
0.37514904379873837,-12.60000000000002,0.8
0.35554856405835644,-12.60000000000002,1.3
0.3388080381048042,-12.60000000000002,1.8
0.32434922536972466,-12.60000000000002,2.3
0.31173813672957174,-12.60000000000002,2.8
0.3006433257950514,-12.60000000000002,3.3
0.2908076313336758,-12.60000000000002,3.8
0.2820286533893692,-12.60000000000002,4.3
0.27414501338095265,-12.60000000000002,4.8
0.2670265174347375,-12.60000000000002,5.3
0.26056700097222874,-12.60000000000002,5.8
0.2546790461587274,-12.60000000000002,6.3
0.24929002818999235,-12.60000000000002,6.8
0.2443391183301078,-12.60000000000002,7.3
0.23977498529215557,-12.60000000000002,7.8
0.23555401290081024,-12.60000000000002,8.3
0.23163890401919973,-12.60000000000002,8.8
0.2279975767007525,-12.60000000000002,9.3
0.22460228373211422,-12.60000000000002,9.8
0.3597611123966711,-12.40000000000002,0.3
0.33603684775812614,-12.40000000000002,0.8
0.3160329184590953,-12.40000000000002,1.3
0.29894781125564673,-12.40000000000002,1.8
0.28419138327370486,-12.40000000000002,2.3
0.27132071230631594,-12.40000000000002,2.8
0.25999752958528255,-12.40000000000002,3.3
0.24995938055942646,-12.40000000000002,3.8
0.2409996991413308,-12.40000000000002,4.3
0.2329537849883998,-12.40000000000002,4.8
0.22568876436086116,-12.40000000000002,5.3
0.21909628742491494,-12.40000000000002,5.8
0.21308713696710724,-12.40000000000002,6.3
0.20758719329911202,-12.40000000000002,6.8
0.20253437560715715,-12.40000000000002,7.3
0.1978762960187037,-12.40000000000002,7.8
0.19356844057801892,-12.40000000000002,8.3
0.1895727444367461,-12.40000000000002,8.8
0.18585646528451805,-12.40000000000002,9.3
0.18239128476884892,-12.40000000000002,9.8
0.3234130790083436,-12.20000000000002,0.3
0.2991629477757174,-12.20000000000002,0.8
0.27871561598017136,-12.20000000000002,1.3
0.2612518042195331,-12.20000000000002,1.8
0.24616828864849638,-12.20000000000002,2.3
0.2330123293483275,-12.20000000000002,2.8
0.2214381595631052,-12.20000000000002,3.3
0.21117750723442685,-12.20000000000002,3.8
0.202019227578486,-12.20000000000002,4.3
0.19379496954276965,-12.20000000000002,4.8
0.18636891413874612,-12.20000000000002,5.3
0.1796303098751173,-12.20000000000002,5.8
0.173487961970193,-12.20000000000002,6.3
0.16786610781568156,-12.20000000000002,6.8
0.16270129052876925,-12.20000000000002,7.3
0.15793996101938212,-12.20000000000002,7.8
0.1535366186456817,-12.20000000000002,8.3
0.1494523548226363,-12.20000000000002,8.8
0.14565370148135703,-12.20000000000002,9.3
0.1421117125712692,-12.20000000000002,9.8
0.28935214812226806,-12.000000000000021,0.3
0.26452281217974294,-12.000000000000021,0.8
0.243587104021725,-12.000000000000021,1.3
0.22570617608437327,-12.000000000000021,1.8
0.21026239676149228,-12.000000000000021,2.3
0.19679221262201008,-12.000000000000021,2.8
0.18494159840898394,-12.000000000000021,3.3
0.1744358744929233,-12.000000000000021,3.8
0.1650588529810968,-12.000000000000021,4.3
0.15663816182326573,-12.000000000000021,4.8
0.14903473804854284,-12.000000000000021,5.3
0.14213518491044397,-12.000000000000021,5.8
0.13584612947630093,-12.000000000000021,6.3
0.13008999957814815,-12.000000000000021,6.8
0.12480182269084228,-12.000000000000021,7.3
0.11992677072565638,-12.000000000000021,7.8
0.11541825627607394,-12.000000000000021,8.3
0.11123644144103251,-12.000000000000021,8.8
0.10734705878016992,-12.000000000000021,9.3
0.10372047087804148,-12.000000000000021,9.8
0.2575923090651009,-11.800000000000022,0.3
0.23212362596185332,-11.800000000000022,0.8
0.21064883026643533,-11.800000000000022,1.3
0.19230747436861417,-11.800000000000022,1.8
0.17646602285330082,-11.800000000000022,2.3
0.16264898594240673,-11.800000000000022,2.8
0.15049322234610862,-11.800000000000022,3.3
0.13971697952561124,-11.800000000000022,3.8
0.13009850282168878,-11.800000000000022,4.3
0.12146098166101171,-11.800000000000022,4.8
0.11366177224734186,-11.800000000000022,5.3
0.1065845579056044,-11.800000000000022,5.8
0.10013356138110141,-11.800000000000022,6.3
0.09422921304828535,-11.800000000000022,6.8
0.08880486736105175,-11.800000000000022,7.3
0.08380428442558419,-11.800000000000022,7.8
0.07917967722510877,-11.800000000000022,8.3
0.07489018204583098,-11.800000000000022,8.8
0.07090064907217153,-11.800000000000022,9.3
0.06718067773507297,-11.800000000000022,9.8
0.22816137978366924,-11.600000000000023,0.3
0.2019854358310662,-11.600000000000023,0.8
0.17991428883700777,-11.600000000000023,1.3
0.1610635967124947,-11.600000000000023,1.8
0.14478223087541098,-11.600000000000023,2.3
0.13058149728017887,-11.600000000000023,2.8
0.11808817026723961,-11.600000000000023,3.3
0.10701267307936124,-11.600000000000023,3.8
0.09712709296944233,-11.600000000000023,4.3
0.08824970936563625,-11.600000000000023,4.8
0.08023391727857665,-11.600000000000023,5.3
0.07296016993958476,-11.600000000000023,5.8
0.06633003037644825,-11.600000000000023,6.3
